Дата вылета;Номер рейса;Аэропорт вылета;Аэропорт прилета;Время вылета;Время прилета;Емкость кабины;LF Кабина;Бронирования по кабинам;Тип ВС;Код кабины;Доход пасс;Пассажиры
2025-05-16;638;VVO;HKT;10:30;14:50;30;0,1;3;77W;C;2220,03;3
2025-05-16;638;VVO;HKT;10:30;14:50;48;0,2083;10;77W;W;2939,05;10
2025-05-16;638;VVO;HKT;10:30;14:50;324;0,1358;44;77W;Y;8439,02;44
2025-05-16;1009;KGD;SVO;03:00;06:30;16;0,4375;7;32B;C;1013,97;6
2025-05-16;1009;KGD;SVO;03:00;06:30;167;1,0599;177;32B;Y;7160,99;178
2025-05-16;1018;SVO;KGD;11:50;13:35;16;0,4375;7;32B;C;1239,82;7
2025-05-16;1018;SVO;KGD;11:50;13:35;29;0,1034;3;32B;W;288,18;3
2025-05-16;1018;SVO;KGD;11:50;13:35;138;1,0072;139;32B;Y;5447,78;139
2025-05-16;1054;SVO;MCX;02:20;05:20;150;1,0467;157;32A;Y;8299,23;159
2025-05-16;1055;MCX;SVO;06:20;09:20;8;0,125;1;32A;C;283,94;1
2025-05-16;1055;MCX;SVO;06:20;09:20;150;1,0267;154;32A;Y;7002,38;154
2025-05-16;1129;AER;SVO;20:10;23:45;8;0,625;5;32A;C;1684,48;5
2025-05-16;1129;AER;SVO;20:10;23:45;150;0,9333;140;32A;Y;7126,32;142
2025-05-16;1141;AER;SVO;06:20;09:50;8;0,5;4;32A;C;717,59;4
2025-05-16;1141;AER;SVO;06:20;09:50;150;0,9667;145;32A;Y;7020,86;144
2025-05-16;1190;SVO;KZN;09:10;10:50;16;0,6875;11;32B;C;4535,12;11
2025-05-16;1190;SVO;KZN;09:10;10:50;167;0,9401;157;32B;Y;7992,72;158
2025-05-16;1191;KZN;SVO;11:40;13:25;16;0,5625;9;32B;C;5901,08;10
2025-05-16;1191;KZN;SVO;11:40;13:25;167;0,9401;157;32B;Y;15508,08;159
2025-05-16;1246;SVO;REN;17:50;22:00;8;0,75;6;32A;C;1269,84;6
2025-05-16;1246;SVO;REN;17:50;22:00;150;0,8733;131;32A;Y;9054,44;131
2025-05-16;1276;SVO;KZN;12:55;14:40;28;0,1429;4;321;C;724,91;4
2025-05-16;1276;SVO;KZN;12:55;14:40;142;1,007;143;321;Y;6668,59;144
2025-05-16;1277;KZN;SVO;15:30;17:10;28;1,0;28;321;C;21934,27;28
2025-05-16;1277;KZN;SVO;15:30;17:10;142;1,0;142;321;Y;17097,47;148
2025-05-16;1478;SVO;ABA;00:15;08:50;8;0,25;2;32A;C;870,4;2
2025-05-16;1478;SVO;ABA;00:15;08:50;150;1,0467;157;32A;Y;14518,69;159
2025-05-16;1479;ABA;SVO;10:00;11:05;8;0,625;5;32A;C;2190,63;5
2025-05-16;1479;ABA;SVO;10:00;11:05;150;1,02;153;32A;Y;15169,26;153
2025-05-16;1524;SVO;RGK;00:10;08:35;20;0,7;14;73H;C;8712,75;14
2025-05-16;1524;SVO;RGK;00:10;08:35;138;0,942;130;73H;Y;19331,37;132
2025-05-16;1525;RGK;SVO;10:00;10:40;20;0,45;9;73H;C;3689,62;9
2025-05-16;1525;RGK;SVO;10:00;10:40;138;0,9348;129;73H;Y;17160,69;132
2025-05-16;1713;KHV;SVO;15:45;16:45;28;0,6071;17;359;C;11730,69;17
2025-05-16;1713;KHV;SVO;15:45;16:45;24;0,9167;22;359;W;6796,81;22
2025-05-16;1713;KHV;SVO;15:45;16:45;264;1,0455;276;359;Y;39075,18;277
2025-05-16;2142;SVO;AYT;07:45;12:50;20;0,25;5;320;C;2486,15;5
2025-05-16;2142;SVO;AYT;07:45;12:50;120;0,9583;115;320;Y;15863,68;115
2025-05-16;2143;AYT;SVO;14:20;19:20;20;0,7;14;320;C;10806,34;14
2025-05-16;2143;AYT;SVO;14:20;19:20;120;0,7083;85;320;Y;10530,01;95
2025-05-16;6321;LED;KGD;14:50;15:45;5;0,6;3;SU9;W;380,08;3
2025-05-16;6321;LED;KGD;14:50;15:45;95;0,8421;80;SU9;Y;5230,62;81
2025-05-16;6574;KJA;LED;05:55;07:00;8;0,125;1;32A;C;456,27;2
2025-05-16;6574;KJA;LED;05:55;07:00;150;1,0067;151;32A;Y;20988,67;151
2025-02-20;224;SVO;SYX;12:30;03:20;24;0,5;12;359;W;3415,56;12
2025-02-20;224;SVO;SYX;12:30;03:20;264;0,5682;150;359;Y;32271,06;150
2025-02-20;225;SYX;SVO;04:50;10:35;28;0,3214;9;359;C;5589,37;10
2025-02-20;225;SYX;SVO;04:50;10:35;264;0,5341;141;359;Y;28480,72;141
2025-02-20;233;DEL;SVO;05:50;10:10;28;0,3571;10;333;C;6510,95;10
2025-02-20;233;DEL;SVO;05:50;10:10;268;1,0149;272;333;Y;63158,84;279
2025-02-20;275;HKT;SVO;12:10;18:25;28;0,75;21;77W;C;23714,82;21
2025-02-20;275;HKT;SVO;12:10;18:25;24;0,9583;23;77W;W;16080,81;23
2025-02-20;275;HKT;SVO;12:10;18:25;375;0,6987;262;77W;Y;88498,07;268
2025-02-20;321;MLE;SVO;11:00;18:00;30;0,8333;25;77W;C;40761,28;25
2025-02-20;321;MLE;SVO;11:00;18:00;48;0,7708;37;77W;W;22266,46;37
2025-02-20;321;MLE;SVO;11:00;18:00;324;0,5895;191;77W;Y;51846,05;191
2025-02-20;427;SSH;SVO;15:45;22:35;30;0,3667;11;77W;C;4212,48;11
2025-02-20;427;SSH;SVO;15:45;22:35;324;0,0957;31;77W;Y;5009,0;31
2025-02-20;521;DXB;SVO;16:35;21:25;30;0,8;24;77W;C;12314,62;24
2025-02-20;521;DXB;SVO;16:35;21:25;48;0,8958;43;77W;W;16318,34;43
2025-02-20;521;DXB;SVO;16:35;21:25;324;0,6019;195;77W;Y;37046,27;194
2025-02-20;526;SVO;DXB;11:15;18:00;28;0,8929;25;333;C;18198,74;24
2025-02-20;526;SVO;DXB;11:15;18:00;268;0,3955;106;333;Y;18883,93;113
2025-02-20;1009;KGD;SVO;06:10;09:50;16;0,125;2;32B;C;352,13;2
2025-02-20;1009;KGD;SVO;06:10;09:50;167;1,0898;182;32B;Y;7809,96;184
2025-02-20;1018;SVO;KGD;11:20;13:00;16;1,0;16;32B;C;2731,22;16
2025-02-20;1018;SVO;KGD;11:20;13:00;29;0,8276;24;32B;W;1952,68;24
2025-02-20;1018;SVO;KGD;11:20;13:00;138;0,9783;135;32B;Y;5218,94;137
2025-02-20;1054;SVO;MCX;10:35;13:40;8;0,75;6;32A;C;1082,69;6
2025-02-20;1054;SVO;MCX;10:35;13:40;150;0,9667;145;32A;Y;6732,72;145
2025-02-20;1055;MCX;SVO;14:40;17:45;8;1,0;8;32A;C;1910,01;8
2025-02-20;1055;MCX;SVO;14:40;17:45;150;0,9933;149;32A;Y;7383,82;152
2025-02-20;1129;AER;SVO;06:05;09:40;16;0,375;6;32B;C;905,57;6
2025-02-20;1129;AER;SVO;06:05;09:40;167;1,0539;176;32B;Y;11115,39;178
2025-02-20;1141;AER;SVO;21:20;00:45;28;0,7857;22;321;C;4966,7;22
2025-02-20;1141;AER;SVO;21:20;00:45;142;0,5775;82;321;Y;8403,23;82
2025-02-20;1190;SVO;KZN;10:40;12:20;16;0,4375;7;32B;C;1619,13;8
2025-02-20;1190;SVO;KZN;10:40;12:20;167;0,982;164;32B;Y;5184,72;168
2025-02-20;1191;KZN;SVO;13:20;15:05;16;0,1875;3;32B;C;398,9;3
2025-02-20;1191;KZN;SVO;13:20;15:05;167;0,9641;161;32B;Y;5103,62;163
2025-02-20;1246;SVO;REN;08:35;13:00;8;0,25;2;32A;C;548,97;2
2025-02-20;1246;SVO;REN;08:35;13:00;150;0,96;144;32A;Y;5135,27;144
2025-02-20;1276;SVO;KZN;08:10;10:00;16;0,375;6;32B;C;1032,99;6
2025-02-20;1276;SVO;KZN;08:10;10:00;167;0,9401;157;32B;Y;4643,35;159
2025-02-20;1277;KZN;SVO;10:50;12:35;16;0,625;10;32B;C;2100,87;10
2025-02-20;1277;KZN;SVO;10:50;12:35;167;1,006;168;32B;Y;5437,16;169
2025-02-20;1478;SVO;ABA;23:55;08:45;20;0,3;6;73H;C;1890,05;6
2025-02-20;1478;SVO;ABA;23:55;08:45;138;0,9928;137;73H;Y;11971,82;140
2025-02-20;1524;SVO;RGK;00:05;08:35;20;0,95;19;73H;C;12725,98;19
2025-02-20;1524;SVO;RGK;00:05;08:35;138;0,9928;137;73H;Y;12987,15;138
2025-02-20;1525;RGK;SVO;11:45;12:35;20;0,75;15;73H;C;5414,9;15
2025-02-20;1525;RGK;SVO;11:45;12:35;138;1,0;138;73H;Y;13935,9;139
2025-02-20;1713;KHV;SVO;14:35;15:55;30;0,8;24;77W;C;18796,38;24
2025-02-20;1713;KHV;SVO;14:35;15:55;48;0,5417;26;77W;W;5519,52;26
2025-02-20;1713;KHV;SVO;14:35;15:55;324;1,0463;339;77W;Y;32762,37;342
2025-02-20;2142;SVO;AYT;11:25;16:30;20;0,45;9;73H;C;4702,49;10
2025-02-20;2142;SVO;AYT;11:25;16:30;138;0,4638;64;73H;Y;7737,23;66
2025-02-20;2143;AYT;SVO;17:30;22:30;20;0,25;5;73H;C;2650,28;5
2025-02-20;2143;AYT;SVO;17:30;22:30;138;0,4783;66;73H;Y;9690,7;68
2025-02-20;6568;AER;LED;18:45;22:55;8;0,75;6;319;C;1230,74;6
2025-02-20;6568;AER;LED;18:45;22:55;120;0,7167;86;319;Y;4978,42;86
2025-02-20;6574;KJA;LED;20:45;21:50;8;0,375;3;319;C;460,81;3
2025-02-20;6574;KJA;LED;20:45;21:50;120;0,9667;116;319;Y;9661,91;117
2025-02-20;6792;SVX;KJA;12:15;17:10;8;0,375;3;319;C;435,14;3
2025-02-20;6792;SVX;KJA;12:15;17:10;120;1,05;126;319;Y;8187,48;126
2025-04-24;209;PVG;SVO;11:40;16:25;30;0,9667;29;77W;C;40784,86;29
2025-04-24;209;PVG;SVO;11:40;16:25;48;0,9167;44;77W;W;32184,67;44
2025-04-24;209;PVG;SVO;11:40;16:25;324;0,929;301;77W;Y;87430,56;297
2025-04-24;224;SVO;SYX;13:10;03:20;28;0,5;14;359;C;6929,23;14
2025-04-24;224;SVO;SYX;13:10;03:20;24;0,1667;4;359;W;1029,71;4
2025-04-24;224;SVO;SYX;13:10;03:20;264;0,4432;117;359;Y;30004,93;117
2025-04-24;225;SYX;SVO;04:50;10:25;28;0,5;14;333;C;6056,2;14
2025-04-24;225;SYX;SVO;04:50;10:25;268;0,4515;121;333;Y;36315,27;123
2025-04-24;233;DEL;SVO;05:00;09:00;28;0,3571;10;359;C;5101,74;10
2025-04-24;233;DEL;SVO;05:00;09:00;24;0,125;3;359;W;904,63;3
2025-04-24;233;DEL;SVO;05:00;09:00;264;0,8523;225;359;Y;34080,52;225
2025-04-24;321;MLE;SVO;11:05;17:50;30;0,5333;16;77W;C;20406,92;17
2025-04-24;321;MLE;SVO;11:05;17:50;48;0,4583;22;77W;W;10148,3;22
2025-04-24;321;MLE;SVO;11:05;17:50;324;0,4043;131;77W;Y;29587,27;132
2025-04-24;427;SSH;SVO;15:30;22:15;30;0,5;15;77W;C;5249,6;15
2025-04-24;427;SSH;SVO;15:30;22:15;48;0,0625;3;77W;W;166,24;3
2025-04-24;427;SSH;SVO;15:30;22:15;324;0,1944;63;77W;Y;10611,82;63
2025-04-24;521;DXB;SVO;16:05;20:50;30;0,4667;14;77W;C;7273,62;14
2025-04-24;521;DXB;SVO;16:05;20:50;48;0,5625;27;77W;W;8248,37;27
2025-04-24;521;DXB;SVO;16:05;20:50;324;0,392;127;77W;Y;19055,31;127
2025-04-24;526;SVO;DXB;11:25;18:20;20;0,75;15;73H;C;19903,78;16
2025-04-24;526;SVO;DXB;11:25;18:20;138;0,5797;80;73H;Y;14632,7;87
2025-04-24;1009;KGD;SVO;03:00;06:30;16;0,1875;3;32B;C;391,31;3
2025-04-24;1009;KGD;SVO;03:00;06:30;167;1,0719;179;32B;Y;7893,37;179
2025-04-24;1018;SVO;KGD;11:50;13:35;16;1,0;16;32B;C;2867,95;16
2025-04-24;1018;SVO;KGD;11:50;13:35;29;1,0;29;32B;W;2956,09;29
2025-04-24;1018;SVO;KGD;11:50;13:35;138;1,0072;139;32B;Y;5500,67;139
2025-04-24;1054;SVO;MCX;17:10;20:00;8;0,875;7;32A;C;1596,5;7
2025-04-24;1054;SVO;MCX;17:10;20:00;150;1,0;150;32A;Y;8790,31;151
2025-04-24;1055;MCX;SVO;21:00;00:10;8;0,25;2;32A;C;299,98;2
2025-04-24;1055;MCX;SVO;21:00;00:10;150;0,9533;143;32A;Y;6132,76;145
2025-04-24;1129;AER;SVO;20:10;23:45;8;0,5;4;32A;C;978,4;4
2025-04-24;1129;AER;SVO;20:10;23:45;150;0,9533;143;32A;Y;6765,84;143
2025-04-24;1141;AER;SVO;06:20;09:50;8;0,625;5;32A;C;1377,77;5
2025-04-24;1141;AER;SVO;06:20;09:50;150;1,0333;155;32A;Y;7415,78;158
2025-04-24;1190;SVO;KZN;09:10;10:50;16;0,375;6;32B;C;1652,05;7
2025-04-24;1190;SVO;KZN;09:10;10:50;167;1,0479;175;32B;Y;12253,82;175
2025-04-24;1191;KZN;SVO;11:40;13:25;16;0,4375;7;32B;C;2564,65;10
2025-04-24;1191;KZN;SVO;11:40;13:25;167;0,8922;149;32B;Y;8209,87;153
2025-04-24;1246;SVO;REN;17:50;22:00;8;0,5;4;32A;C;543,88;4
2025-04-24;1246;SVO;REN;17:50;22:00;150;1,02;153;32A;Y;10779,2;156
2025-04-24;1276;SVO;KZN;13:40;15:25;16;0,8125;13;32B;C;3794,35;13
2025-04-24;1276;SVO;KZN;13:40;15:25;167;0,9641;161;32B;Y;12005,58;166
2025-04-24;1277;KZN;SVO;16:15;17:55;16;0,8125;13;32B;C;4259,08;13
2025-04-24;1277;KZN;SVO;16:15;17:55;167;1,018;170;32B;Y;13709,71;172
2025-04-24;1478;SVO;ABA;00:15;08:50;16;0,125;2;32B;C;839,74;2
2025-04-24;1478;SVO;ABA;00:15;08:50;167;1,0778;180;32B;Y;18257,02;184
2025-04-24;1479;ABA;SVO;10:00;11:05;16;0,375;6;32B;C;2439,06;6
2025-04-24;1479;ABA;SVO;10:00;11:05;167;1,0479;175;32B;Y;19010,76;175
2025-04-24;1524;SVO;RGK;00:10;08:35;20;0,95;19;73H;C;15799,05;19
2025-04-24;1524;SVO;RGK;00:10;08:35;138;0,9203;127;73H;Y;21416,2;131
2025-04-24;1525;RGK;SVO;11:20;12:05;20;0,45;9;73H;C;3613,3;9
2025-04-24;1525;RGK;SVO;11:20;12:05;138;0,9638;133;73H;Y;11714,53;134
2025-04-24;1713;KHV;SVO;15:45;16:45;28;0,5357;15;359;C;9690,54;15
2025-04-24;1713;KHV;SVO;15:45;16:45;24;0,5417;13;359;W;2561,68;13
2025-04-24;1713;KHV;SVO;15:45;16:45;264;0,8977;237;359;Y;22141,92;237
2025-04-24;2142;SVO;AYT;07:50;12:50;28;0,8571;24;77W;C;10894,45;24
2025-04-24;2142;SVO;AYT;07:50;12:50;24;1,1667;28;77W;W;5839,01;28
2025-04-24;2142;SVO;AYT;07:50;12:50;375;0,4987;187;77W;Y;36377,47;187
2025-04-24;2143;AYT;SVO;14:20;19:10;28;0,2143;6;77W;C;2915,93;6
2025-04-24;2143;AYT;SVO;14:20;19:10;24;0,0833;2;77W;W;518,36;2
2025-04-24;2143;AYT;SVO;14:20;19:10;375;0,096;36;77W;Y;4817,11;37
2025-04-24;6321;LED;KGD;11:10;11:55;8;0,875;7;319;C;1799,63;7
2025-04-24;6321;LED;KGD;11:10;11:55;120;0,95;114;319;Y;8544,37;118
2025-04-24;6574;KJA;LED;05:55;07:00;8;0,375;3;319;C;1320,68;3
2025-04-24;6574;KJA;LED;05:55;07:00;120;1,05;126;319;Y;14901,92;126
2025-05-24;209;PVG;SVO;11:40;16:30;30;0,9667;29;77W;C;29067,4;29
2025-05-24;209;PVG;SVO;11:40;16:30;48;0,75;36;77W;W;15457,09;36
2025-05-24;209;PVG;SVO;11:40;16:30;324;0,9815;318;77W;Y;106684,52;324
2025-05-24;225;SYX;SVO;06:20;11:30;28;0,3571;10;333;C;5384,4;10
2025-05-24;225;SYX;SVO;06:20;11:30;268;0,3731;100;333;Y;26494,94;100
2025-05-24;233;DEL;SVO;05:00;09:15;12;0,9167;11;32Q;C;9225,94;11
2025-05-24;233;DEL;SVO;05:00;09:15;184;0,9457;174;32Q;Y;39512,6;174
2025-05-24;321;MLE;SVO;11:05;17:50;30;0,4667;14;77W;C;22260,47;14
2025-05-24;321;MLE;SVO;11:05;17:50;48;0,3958;19;77W;W;8080,07;19
2025-05-24;321;MLE;SVO;11:05;17:50;324;0,4846;157;77W;Y;34345,13;157
2025-05-24;427;SSH;SVO;16:25;22:15;30;0,5333;16;77W;C;5305,73;17
2025-05-24;427;SSH;SVO;16:25;22:15;324;0,2562;83;77W;Y;13221,49;83
2025-05-24;521;DXB;SVO;16:05;20:50;30;0,6;18;77W;C;10948,82;18
2025-05-24;521;DXB;SVO;16:05;20:50;48;0,625;30;77W;W;10217,82;30
2025-05-24;521;DXB;SVO;16:05;20:50;324;0,4198;136;77W;Y;19340,72;137
2025-05-24;526;SVO;DXB;11:25;18:20;20;0,35;7;73H;C;1842,5;7
2025-05-24;526;SVO;DXB;11:25;18:20;138;0,4275;59;73H;Y;7981,17;60
2025-05-24;851;SYX;KHV;02:20;10:15;184;0,413;76;32Q;Y;13252,25;78
2025-05-24;1009;KGD;SVO;03:00;06:30;167;1,0958;183;32B;Y;7714,73;186
2025-05-24;1018;SVO;KGD;11:50;13:35;16;0,3125;5;32B;C;712,92;5
2025-05-24;1018;SVO;KGD;11:50;13:35;29;0,6207;18;32B;W;1715,71;18
2025-05-24;1018;SVO;KGD;11:50;13:35;138;1,1304;156;32B;Y;6173,98;158
2025-05-24;1054;SVO;MCX;02:20;05:20;8;0,5;4;32A;C;570,66;4
2025-05-24;1054;SVO;MCX;02:20;05:20;150;1,04;156;32A;Y;9323,01;158
2025-05-24;1055;MCX;SVO;06:20;09:20;8;0,125;1;32A;C;242,63;1
2025-05-24;1055;MCX;SVO;06:20;09:20;150;0,9133;137;32A;Y;5868,42;139
2025-05-24;1129;AER;SVO;20:10;23:45;8;0,875;7;32A;C;1389,05;7
2025-05-24;1129;AER;SVO;20:10;23:45;150;0,62;93;32A;Y;4930,26;94
2025-05-24;1141;AER;SVO;06:20;09:50;20;0,5;10;73H;C;2778,99;10
2025-05-24;1141;AER;SVO;06:20;09:50;138;1,0507;145;73H;Y;8932,39;147
2025-05-24;1190;SVO;KZN;09:05;10:50;20;0,3;6;320;C;1479,39;8
2025-05-24;1190;SVO;KZN;09:05;10:50;120;1,0667;128;320;Y;5154,12;128
2025-05-24;1191;KZN;SVO;11:40;13:25;20;0,1;2;320;C;344,1;2
2025-05-24;1191;KZN;SVO;11:40;13:25;120;0,875;105;320;Y;4313,47;108
2025-05-24;1246;SVO;REN;17:50;22:00;28;0,0714;2;321;C;501,68;2
2025-05-24;1246;SVO;REN;17:50;22:00;142;1,1127;158;321;Y;8496,8;163
2025-05-24;1276;SVO;KZN;12:55;14:40;8;0,375;3;32A;C;716,59;3
2025-05-24;1276;SVO;KZN;12:55;14:40;150;1,0467;157;32A;Y;8320,95;160
2025-05-24;1277;KZN;SVO;15:30;17:10;8;0,25;2;32A;C;362,16;2
2025-05-24;1277;KZN;SVO;15:30;17:10;150;0,9333;140;32A;Y;6193,41;141
2025-05-24;1478;SVO;ABA;00:15;08:50;8;0,5;4;32A;C;226,25;4
2025-05-24;1478;SVO;ABA;00:15;08:50;150;1,0133;152;32A;Y;16446,85;154
2025-05-24;1479;ABA;SVO;10:00;11:05;8;0,75;6;32A;C;3340,84;6
2025-05-24;1479;ABA;SVO;10:00;11:05;150;0,9467;142;32A;Y;13153,95;142
2025-05-24;1524;SVO;RGK;00:10;08:35;20;0,25;5;73H;C;1913,41;5
2025-05-24;1524;SVO;RGK;00:10;08:35;138;1,0072;139;73H;Y;13965,31;142
2025-05-24;1525;RGK;SVO;10:00;10:40;20;0,55;11;73H;C;5160,9;11
2025-05-24;1525;RGK;SVO;10:00;10:40;138;0,7609;105;73H;Y;10118,11;108
2025-05-24;2142;SVO;AYT;07:40;12:50;28;0,4643;13;359;C;5042,37;13
2025-05-24;2142;SVO;AYT;07:40;12:50;288;0,4271;123;359;Y;18689,37;123
2025-05-24;2143;AYT;SVO;14:20;19:10;28;0,5;14;359;C;5290,96;14
2025-05-24;2143;AYT;SVO;14:20;19:10;288;0,1771;51;359;Y;7761,69;60
2025-05-24;6321;LED;KGD;14:50;15:45;5;0,2;1;SU9;W;138,31;1
2025-05-24;6321;LED;KGD;14:50;15:45;95;0,8947;85;SU9;Y;5446,6;85
2025-05-24;6574;KJA;LED;05:55;07:00;8;0,25;2;32A;C;198,65;2
2025-05-24;6574;KJA;LED;05:55;07:00;150;0,98;147;32A;Y;18762,08;148
2025-05-24;6792;SVX;KJA;23:05;04:10;5;0,2;1;SU9;W;117,97;1
2025-05-24;6792;SVX;KJA;23:05;04:10;95;0,7579;72;SU9;Y;4022,94;74
2025-03-07;209;PVG;SVO;11:45;16:50;30;1,0;30;77W;C;36208,4;30
2025-03-07;209;PVG;SVO;11:45;16:50;48;1,0;48;77W;W;29476,24;49
2025-03-07;209;PVG;SVO;11:45;16:50;324;0,9506;308;77W;Y;106617,71;310
2025-03-07;224;SVO;SYX;15:10;06:00;28;0,6786;19;359;C;5985,26;19
2025-03-07;224;SVO;SYX;15:10;06:00;24;0,1667;4;359;W;905,89;4
2025-03-07;224;SVO;SYX;15:10;06:00;264;0,4659;123;359;Y;30585,27;123
2025-03-07;225;SYX;SVO;04:50;10:35;28;0,7143;20;359;C;12248,25;20
2025-03-07;225;SYX;SVO;04:50;10:35;24;0,1667;4;359;W;1003,09;4
2025-03-07;225;SYX;SVO;04:50;10:35;264;0,5152;136;359;Y;32994,18;137
2025-03-07;233;DEL;SVO;05:50;10:10;28;0,6071;17;359;C;10401,96;17
2025-03-07;233;DEL;SVO;05:50;10:10;24;0,5;12;359;W;3778,75;12
2025-03-07;233;DEL;SVO;05:50;10:10;264;1,0114;267;359;Y;52669,21;271
2025-03-07;275;HKT;SVO;12:10;18:25;28;1,0;28;77W;C;21213,83;28
2025-03-07;275;HKT;SVO;12:10;18:25;24;0,875;21;77W;W;18602,91;21
2025-03-07;275;HKT;SVO;12:10;18:25;375;0,696;261;77W;Y;91237,99;264
2025-03-07;321;MLE;SVO;11:00;18:00;28;0,9643;27;359;C;47197,71;27
2025-03-07;321;MLE;SVO;11:00;18:00;24;0,9583;23;359;W;14709,44;23
2025-03-07;321;MLE;SVO;11:00;18:00;264;0,6288;166;359;Y;46103,06;166
2025-03-07;427;SSH;SVO;15:45;22:35;30;0,5;15;77W;C;4543,87;15
2025-03-07;427;SSH;SVO;15:45;22:35;324;0,0617;20;77W;Y;3525,03;20
2025-03-07;521;DXB;SVO;16:35;21:25;30;0,9667;29;77W;C;17756,46;29
2025-03-07;521;DXB;SVO;16:35;21:25;48;0,7917;38;77W;W;12213,75;38
2025-03-07;521;DXB;SVO;16:35;21:25;324;0,5247;170;77W;Y;28453,02;176
2025-03-07;526;SVO;DXB;11:15;18:00;28;0,8571;24;333;C;40877,31;24
2025-03-07;526;SVO;DXB;11:15;18:00;268;0,4925;132;333;Y;20468,43;132
2025-03-07;1009;KGD;SVO;06:10;09:50;16;0,3125;5;32B;C;475,35;5
2025-03-07;1009;KGD;SVO;06:10;09:50;167;0,7605;127;32B;Y;5608,29;129
2025-03-07;1018;SVO;KGD;11:20;13:00;16;0,75;12;32B;C;2654,54;12
2025-03-07;1018;SVO;KGD;11:20;13:00;29;0,5172;15;32B;W;1291,25;15
2025-03-07;1018;SVO;KGD;11:20;13:00;138;1,0435;144;32B;Y;5486,07;144
2025-03-07;1054;SVO;MCX;10:35;13:40;8;0,75;6;32A;C;1239,24;6
2025-03-07;1054;SVO;MCX;10:35;13:40;150;0,7467;112;32A;Y;4275,69;112
2025-03-07;1055;MCX;SVO;14:40;17:45;8;0,625;5;32A;C;1353,96;5
2025-03-07;1055;MCX;SVO;14:40;17:45;150;0,6067;91;32A;Y;2569,43;91
2025-03-07;1129;AER;SVO;06:05;09:40;16;0,0625;1;32B;C;82,92;1
2025-03-07;1129;AER;SVO;06:05;09:40;167;0,8144;136;32B;Y;6441,76;138
2025-03-07;1141;AER;SVO;21:20;00:45;28;0,1786;5;321;C;894,72;5
2025-03-07;1141;AER;SVO;21:20;00:45;142;0,6127;87;321;Y;5125,04;88
2025-03-07;1190;SVO;KZN;10:40;12:20;20;0,15;3;73H;C;414,0;3
2025-03-07;1190;SVO;KZN;10:40;12:20;138;1,0;138;73H;Y;5013,89;136
2025-03-07;1191;KZN;SVO;13:20;15:05;20;0,55;11;73H;C;2672,37;11
2025-03-07;1191;KZN;SVO;13:20;15:05;138;0,8913;123;73H;Y;4875,05;123
2025-03-07;1246;SVO;REN;08:35;13:00;8;0,25;2;32A;C;442,26;2
2025-03-07;1246;SVO;REN;08:35;13:00;150;1,0333;155;32A;Y;5361,14;155
2025-03-07;1276;SVO;KZN;07:55;09:50;8;0,5;4;32A;C;880,37;5
2025-03-07;1276;SVO;KZN;07:55;09:50;150;0,9333;140;32A;Y;4422,23;141
2025-03-07;1277;KZN;SVO;10:40;12:25;8;0,625;5;32A;C;1215,09;6
2025-03-07;1277;KZN;SVO;10:40;12:25;150;0,9;135;32A;Y;3774,04;137
2025-03-07;1478;SVO;ABA;23:55;08:45;20;0,05;1;73H;C;0,0;1
2025-03-07;1478;SVO;ABA;23:55;08:45;138;0,4058;56;73H;Y;5943,57;57
2025-03-07;1479;ABA;SVO;13:35;14:40;20;0,2;4;73H;C;869,23;4
2025-03-07;1479;ABA;SVO;13:35;14:40;138;0,7971;110;73H;Y;10203,15;111
2025-03-07;1524;SVO;RGK;00:05;08:35;20;0,75;15;73H;C;8628,57;15
2025-03-07;1524;SVO;RGK;00:05;08:35;138;0,7681;106;73H;Y;12862,51;106
2025-03-07;1525;RGK;SVO;11:45;12:35;20;0,85;17;73H;C;7953,77;17
2025-03-07;1525;RGK;SVO;11:45;12:35;138;0,8768;121;73H;Y;17363,63;124
2025-03-07;2142;SVO;AYT;11:25;16:30;20;0,55;11;73H;C;4400,24;11
2025-03-07;2142;SVO;AYT;11:25;16:30;138;0,4348;60;73H;Y;8238,38;62
2025-03-07;2143;AYT;SVO;17:30;22:30;20;0,75;15;73H;C;8258,96;15
2025-03-07;2143;AYT;SVO;17:30;22:30;138;0,3333;46;73H;Y;5979,7;46
2025-03-07;6568;AER;LED;18:45;22:55;189;0,6243;118;73H;Y;7627,26;122
2025-03-07;6574;KJA;LED;21:30;22:40;8;0,25;2;319;C;739,3;2
2025-03-07;6574;KJA;LED;21:30;22:40;120;0,8417;101;319;Y;10262,46;101
2025-06-02;209;PVG;SVO;11:40;16:15;30;0,6667;20;77W;C;11721,45;20
2025-06-02;209;PVG;SVO;11:40;16:15;48;0,3542;17;77W;W;4843,95;18
2025-06-02;209;PVG;SVO;11:40;16:15;324;0,5802;188;77W;Y;32382,61;188
2025-06-02;225;SYX;SVO;05:45;11:15;28;0,1786;5;333;C;3312,37;5
2025-06-02;225;SYX;SVO;05:45;11:15;268;0,2351;63;333;Y;12611,95;63
2025-06-02;233;DEL;SVO;05:00;09:15;12;0,75;9;32Q;C;5393,4;9
2025-06-02;233;DEL;SVO;05:00;09:15;184;1,0;184;32Q;Y;35059,6;184
2025-06-02;321;MLE;SVO;11:35;18:20;30;0,3;9;77W;C;10035,35;9
